Outlier,comment_count,down_votes,post_id,reputation,score,up_votes,user_id,view_count,views
score,0,1,36690228,2691,1,378,299138,19,530
score,1,3,37768894,1822,1,108,422624,13,225
score,0,3,25116051,267,1,46,2573629,17,69
score,0,0,37344931,59,1,10,6050076,8,26
score,0,47,37271184,678,-1,305,1006869,18,199
score,1,16,33804893,15680,1,474,1606323,16,692
score,0,16,37654098,15680,1,474,1606323,14,692
score,0,15,33484046,3971,-2,64,1874138,18,210
score,0,53,35864852,22546,-1,455,11755,18,2372
score,0,53,35853378,22546,1,455,11755,17,2372
score,0,53,37676475,22546,1,455,11755,14,2372
score,1,53,35486262,22546,-1,455,11755,15,2372
score,0,11,35485275,2278,1,365,1369663,17,112
score,0,2,34276741,274,1,22,2942966,19,15
score,0,3,30084170,6394,1,1686,3240381,16,608
score,1,0,37572138,831,2,65,4075494,14,60
score,2,940,33551590,71341,-1,2823,561309,16,4379
score,0,0,22228958,89,-2,3,1079135,18,32
score,0,3,36981248,997,1,90,1182608,18,176
score,0,0,35539128,55,1,19,4339664,19,15
score,3,0,37690793,127,-1,12,2422218,17,39
score,0,598,37120260,3386,-1,319,1041364,14,367
score,1,11,36328586,10118,1,1777,1281576,13,383
score,4,948,36944517,6667,1,1093,1477407,19,1136
score,0,157,36567690,2204,1,97,4141176,14,286
score,0,9,4238213,13834,1,1623,6486,17,997
score,0,42,31404696,3732,1,741,11801,14,361
score,0,41,35951360,15731,1,359,119790,18,862
score,1,235,36464291,26890,2,649,458742,17,1575
score,4,235,36912477,26890,1,649,458742,17,1575
score,2,235,36608659,26890,2,649,458742,19,1575
score,0,13,37622801,650,-1,81,4578345,17,82
score,0,3,36519972,1367,1,36,1273906,16,79
score,1,64,35725627,4335,3,2143,1543300,18,335
score,1,2,37570053,1718,1,49,541667,16,132
score,2,24,36527550,5150,1,1157,3632206,19,1066
score,3,24,37712798,5150,-1,1157,3632206,18,1066
score,2,1,34049542,560,-1,37,3984496,19,80
score,0,0,37641943,663,1,45,260477,16,47
score,3,0,29273409,5,-2,0,1421774,19,55
score,0,0,37349101,558,-1,178,1195207,13,44
score,3,28,37206982,4860,1,225,1305699,19,277
score,0,21,31473316,2820,1,157,102147,16,362
score,0,0,37614273,111,-3,1,2349791,15,33
score,1,55,37299878,29477,1,4511,97614,13,2307
score,1,0,28996176,195,1,13,381907,15,26
score,0,25,31029014,4961,3,255,386465,17,270
score,0,4,19569205,464,1,7,685615,19,99
score,4,22,34422067,5059,1,165,873139,13,500
score,0,7,37225479,601,1,34,6005085,15,70
score,0,8,34450774,32400,1,2069,18706,17,2164
score,0,8,31229302,32400,1,2069,18706,17,2164
score,0,3,22407739,786,1,89,1365764,19,240
score,1,7,37097847,529,1,646,3427461,16,47
score,0,0,34203629,207,1,18,3582842,18,69
score,1,2,37687647,2452,1,104,195866,16,147
score,0,0,7957179,1881,1,10,333411,18,134
score,0,5,36274728,1240,1,195,1046769,15,48
score,0,0,29550529,207,1,25,1537736,19,68
score,7,10,36917146,12209,1,192,222151,16,953
score,3,0,37279932,107,-1,12,1889622,16,68
score,0,4,37564581,359,1,14,2872408,15,31
score,0,4,37324959,359,1,14,2872408,19,31
score,0,0,37073514,71,1,2,1753295,17,0
score,0,0,32611955,25,1,0,5342829,17,1
score,1,0,34694719,29,-3,0,5678873,13,2
score,1,0,36803983,17,2,0,6242692,17,4
score,0,0,28728619,29,-1,0,971768,11,5
score,0,0,35583358,55,1,3,3482838,14,5
score,0,0,32692711,27,1,0,4083332,18,6
score,8,0,29416967,36,1,15,3747674,17,6
score,0,0,37392529,139,1,1,609506,19,7
score,0,17,36988899,151,-1,10,3749729,12,7
score,7,0,31614780,69,1,5,5078761,16,8
score,1,0,37442918,53,-1,0,1329417,10,8
score,0,0,36774134,109,1,2,6236430,17,9
score,4,0,35367097,43,-1,4,5845920,16,9
score,0,0,33230454,105,1,6,5336859,18,11
score,0,0,36723339,153,2,4,713306,17,11
score,2,0,36178551,323,1,9,5234730,13,11
score,0,0,33434521,167,2,30,552847,15,12
score,4,0,37455111,145,-1,38,1761503,18,12
score,5,0,37354309,123,1,12,464710,18,12
score,4,0,34963144,39,1,0,2487280,18,13
score,1,0,33768876,81,-1,4,4991153,19,13
score,1,0,29883198,179,-1,12,1432790,19,14
score,0,0,36367891,71,1,5,1607383,19,14
score,1,0,33173359,1,-2,0,5454261,18,0
score,2,0,33224737,1,-1,0,5464741,18,1
score,1,0,36873807,1,-2,0,6216274,14,3
score,0,0,36678090,1,-2,0,6216274,15,3
score,0,0,37418137,9,-3,0,6371695,16,6
score,0,0,36448734,11,1,0,2608644,19,0
score,4,0,29880472,11,1,0,2562054,13,3
score,1,0,33892399,11,1,0,2993670,10,6
score,0,0,37373367,11,-2,0,6076578,6,8
score,0,0,37690902,13,1,0,6437549,15,0
score,1,0,37047816,13,1,0,6294858,17,8
score,0,0,33834737,21,1,0,5587036,17,16
score,2,0,37572324,21,-1,0,5975154,18,29
score,0,0,37163312,21,-1,12,2504556,9,10
score,4,0,37436395,23,-1,0,3060940,9,38
score,0,0,33506605,23,1,0,5521462,16,1
score,2,0,33043768,23,1,0,1301329,15,11
score,0,0,35319646,41,-1,7,3348196,17,21
score,0,3,33336278,345,1,45,1566860,19,36
score,3,1,37361267,240,-1,70,5102848,13,87
score,0,15,35721195,389,1,19,5545947,17,86
score,0,6,34919959,2915,1,80,400406,16,285
score,0,962,31840847,26919,-1,6113,495796,19,5170
score,2,0,36918160,977,1,79,654445,16,162
score,4,0,37700484,440,1,27,2221770,13,25
score,0,0,34686600,384,1,139,25102,19,90
score,0,0,32894558,339,2,3,2110426,17,14
score,0,0,37217465,189,1,10,5540570,12,22
score,0,11,24261972,3110,1,406,265431,16,488
score,3,11,35721007,3110,1,406,265431,15,488
score,3,11,33942986,3110,1,406,265431,18,488
score,2,4,37158768,1990,1,255,604435,19,55
score,8,434,35481583,4693,2,753,5897602,19,795
score,5,434,35428222,4693,1,753,5897602,19,795
score,1,2,32906818,2185,1,239,58005,15,217
score,0,9,34859324,5524,1,122,192313,12,246
score,1,0,33876569,368,1,22,1534500,18,92
score,1,556,35913125,5394,1,529,2283946,16,1032
score,2,42,17942635,46915,1,845,20400,19,3414
score,2,5,28217208,10471,2,469,1622847,17,677
score,1,0,27544405,1009,1,1,193798,12,64
score,0,5,36177596,8493,1,604,1564065,19,2385
score,0,1,37277758,1558,1,84,2858948,15,189
score,1,0,37434577,223,-3,7,6319641,13,19
score,1,0,33366653,5229,1,57,97925,18,365
score,4,0,35557292,5229,1,57,97925,17,365
score,1,14,37563827,3815,1,1137,196533,19,186
score,0,449,24123905,21315,1,1037,229792,17,2092
score,1,6,23942030,1445,1,609,2911232,18,228
score,1,9,35399168,868,1,105,3511639,14,197
score,0,0,34610232,101,1,4,3932921,16,36
score,0,1,37347197,1570,1,348,5562045,16,120
score,0,0,36826621,29,-2,7,1446358,18,42
score,0,27,36918769,573,1,52,4447297,19,98
score,0,10,32632906,11726,3,320,122033,16,1457
score,3,6,36730195,735,1,41,357747,15,127
score,3,20,37391563,1508,-1,112,479129,18,97
score,5,0,37425466,81,-1,2,6305574,14,31
score,0,71,35196573,11377,2,1658,283538,14,1549
score,6,0,35813179,1958,1,48,1134275,8,202
score,0,7,37593273,1197,2,474,2253888,16,397
score,1,0,36461365,142,-1,33,4977435,18,42
score,0,5,37207282,12781,1,423,734463,19,531
score,1,0,36943748,616,1,9,1089550,17,51
score,0,0,35526306,185,1,2,5173262,17,20
score,3,1,26689297,3915,1,724,1572408,19,255
score,0,58,19536222,3824,1,142,2346961,15,330
score,0,3,37187248,1220,1,23,2987400,15,94
score,1,168,37551796,20437,1,536,42106,14,2845
score,0,65,37141463,4542,-1,39,1061257,18,216
score,0,2,25201037,172,2,27,1318240,13,37
score,0,3,37464287,1912,1,2040,3410518,12,269
score,0,1,37613041,1540,-2,127,4172979,10,57
score,0,5,37073344,822,1,455,138594,8,94
score,2,4,36484992,1804,1,85,2319804,17,181
score,2,6,36774451,2356,1,124,339197,17,187
score,0,7,37379913,5272,1,602,402231,18,404
score,0,7,37379956,5272,1,602,402231,13,404
score,0,0,35922274,1607,1,14,438853,6,114
score,0,0,36247089,278,1,6,1119644,15,54
score,1,0,35826730,278,1,6,1119644,18,54
score,5,7,37747522,1482,1,81,1049464,17,61
score,0,0,35437648,268,-1,29,3067878,16,18
score,0,2,37329892,221,-2,15,5078967,12,38
score,0,15,30177152,55182,1,98,343204,6,2363
score,3,3,37656361,816,1,50,1677045,18,106
score,0,0,37599280,1591,-1,95,232043,10,103
score,0,24,35172930,6467,1,187,726965,15,684
score,6,24,37595330,6467,1,187,726965,16,684
score,0,10,37593270,23084,1,297,1319998,17,1495
score,1,0,30006098,165,2,4,4470516,11,39
score,0,314,36071704,2375,-2,1205,5111870,15,709
score,0,0,33697637,25,1,3,4850972,18,27
score,0,1,33843525,689,1,27,296988,16,152
score,0,1,20047925,1658,1,212,971412,17,156
score,2,16,35793876,14031,1,2543,1327651,18,894
score,1,0,35011732,189,1,6,4859629,14,28
score,2,0,36211754,138,1,1,4981694,19,21
score,1,2,37575166,5537,1,2347,2550114,16,233
score,0,1,36979738,514,-1,33,241593,18,93
score,1,0,37765956,1131,2,1,1484573,6,82
score,2,1,35934118,421,1,825,1517321,18,63
score,0,0,37749837,1152,1,18,2890451,19,151
score,0,2,37097405,1023,1,39,4916475,16,103
score,0,2,37484224,642,1,37,5878789,16,42
score,0,2,37046780,6132,1,181,712506,16,357
score,3,0,37730362,3025,-1,152,1304016,10,273
score,2,0,25513304,85,1,22,1552404,17,24
score,0,0,34020353,13869,1,366,385563,19,1060
score,0,4,35135996,932,2,771,1030580,13,163
score,0,2,37678218,4311,1,93,1068497,19,178
score,1,5,37305581,984,-1,137,217953,14,85
score,1,4,37681540,634,1,70,1972453,15,48
score,4,0,36746252,89,1,2,3960873,16,40
score,0,0,34003480,89,1,2,3960873,15,40
score,0,10,36899310,2656,2,259,1646372,18,161
score,3,0,33723611,172,1,27,5558115,17,49
score,0,2,37005477,1102,1,172,285549,13,124
score,0,10,28415186,613,1,136,716161,19,103
score,2,1,32010132,346,1,106,1821242,12,93
score,0,42,26567762,21155,1,1006,442351,17,1225
score,0,1,36015482,1190,1,69,1130260,14,61
score,0,1,33993680,1250,-2,29,1872530,17,64
score,0,1,33571614,842,-1,81,2810014,17,135
score,0,29,35976106,6199,1,414,595305,14,1272
score,2,86,37680122,6625,2,659,1100874,17,767
score,0,28,37037808,693,1,178,6155692,13,75
score,0,36,28203036,11002,1,144,17440,12,686
score,0,8,37249167,6794,-1,162,48659,4,488
score,1,1,36947339,2584,1,77,221434,12,266
score,2,0,35795018,211,2,10,4366879,19,31
score,1,102,33997496,9272,-1,1728,39722,19,1250
score,2,0,35071660,1810,1,187,1176660,14,232
score,0,0,37225967,407,1,39,2505757,10,40
score,0,0,35904971,27,1,0,5878721,16,17
score,0,6,33734985,15351,1,316,428404,18,641
score,2,5,21902865,1139,1,144,2909759,15,141
score,2,9,31674242,9166,1,180,722180,16,709
score,4,29,24576355,7033,1,162,876937,15,440
score,0,0,32347669,149,1,55,1630136,16,40
score,0,0,33218309,149,1,55,1630136,7,40
score,2,1,37225606,140,-1,19,4773863,10,17
score,1,0,37719693,457,-1,58,5020874,19,119
score,0,0,36302663,71,1,64,4222145,19,21
score,0,46,36445618,48375,1,1526,11898,17,2398
score,0,46,26648659,48375,1,1526,11898,16,2398
score,0,595,30827959,22540,1,2471,15371,17,1276
score,0,0,35458496,1756,1,49,1526032,18,188
score,0,0,37663556,394,1,15,2096348,9,36
score,0,4,33754832,2700,1,1171,199111,16,117
score,4,0,26663431,331,-1,28,2126810,16,115
score,1,13,37393873,226,1,17,2618700,14,18
score,0,4,33147031,3024,1,193,120403,18,417
score,3,12,23708856,897,1,144,134118,17,103
score,0,4,37565991,928,1,18,2083055,8,78
score,0,6,37680750,1683,1,453,2386548,17,101
score,0,0,28684423,281,1,32,4206036,18,26
score,1,30,35086995,7290,-1,492,221342,15,480
score,4,3,30326930,1046,1,39,526428,11,48
score,1,0,36161942,1176,1,33,1948625,13,61
score,2,19,36618994,853,1,262,2314659,19,38
score,0,0,26907016,1077,1,16,1058543,18,182
score,0,3,21352888,2331,1,15,2596477,16,140
score,0,0,36088117,821,1,198,3611812,16,98
score,0,0,37730507,15,-1,0,6446094,8,2
score,0,0,37463052,101,-1,0,6385863,17,3
score,0,0,37748255,33,1,1,6427984,9,3
score,0,0,35612984,60,1,10,2851730,19,4
score,1,0,29189897,35,-2,1,4673637,16,4
score,0,0,33882330,39,1,0,4867351,10,5
score,3,0,35750407,48,-2,51,6008400,15,6
score,0,0,36758138,153,1,25,6086982,19,7
score,0,0,34267775,63,1,2,2075767,14,7
score,1,0,36046457,35,1,46,5700339,19,8
score,0,0,34973983,51,1,0,2733145,18,9
score,2,0,37663219,58,-1,1,6426220,15,9
score,3,0,37664833,58,-1,1,6426220,16,9
score,0,0,33600109,85,-1,6,3933207,17,10
score,0,0,36498895,5,-1,0,1654996,13,10
score,0,0,30121544,85,1,2,3003819,18,11
score,0,0,35842586,53,2,7,3845143,15,12
score,0,0,37429051,93,1,8,3764923,17,13
score,5,0,29373483,83,-1,1,4534218,17,13
score,1,0,37262054,1,-1,0,6342474,8,0
score,0,0,37283305,1,-1,0,2023702,18,2
score,2,0,37263029,1,-4,0,6342677,12,3
score,4,0,29716312,3,-4,0,4804161,19,0
score,0,0,32570545,3,-1,0,3083358,17,1
score,2,0,37663626,11,1,0,3619866,16,1
score,0,0,34983378,11,1,0,2950580,14,1
score,0,0,37722015,11,1,0,6444510,14,4
score,0,0,35013705,13,1,0,5789483,19,9
score,10,0,37300886,13,-1,0,3476240,18,9
score,0,0,36916167,31,-1,4,5940472,19,2
score,0,0,37375850,41,-2,0,4437570,10,15
score,2,0,30048854,41,1,2,2711360,13,10
score,0,97,37257134,235072,1,927,6068,18,10965
score,0,97,29285164,235072,1,927,6068,17,10965
score,0,97,37093383,235072,1,927,6068,11,10965
score,0,133,35531842,5299,1,275,5045227,18,620
score,2,3,37215462,1874,1,150,174955,16,341
score,0,707,37254140,32662,1,2579,1612146,16,2318
score,0,0,34255623,272,2,8,2162339,19,33
score,0,14,36406099,5500,-1,598,1077188,18,404
score,0,0,34943883,745,1,31,1472203,18,55
score,0,4,37136076,896,1,69,2594702,15,69
score,0,0,35114507,95,1,10,5056569,18,16
score,0,7,37596279,538,1,52,5517957,17,59
score,1,10,17315725,15157,1,1456,623519,14,402
score,1,0,30328976,237,1,1,1900967,19,37
score,1,0,33110002,693,1,3,2989715,14,30
score,3,2,37281990,1436,1,27,491284,19,63
score,0,0,33247310,807,1,31,1286220,13,47
score,4,14,37257169,3947,1,759,3059024,14,297
score,2,0,32096964,77,1,72,5127347,19,15
score,0,8,37378752,480,2,18,6133746,16,18
score,0,148,37272712,1692,1,509,1178075,12,154
score,0,8,35471198,1360,1,115,3703912,13,222
score,0,8,31152429,1360,1,115,3703912,19,222
score,3,1,32698335,564,1,34,2135219,17,139
score,0,5,31968243,3687,1,42,109175,19,171
score,0,11,36410172,1285,1,158,402585,15,96
score,0,19,34109161,2361,1,100,1864403,16,184
score,0,0,37648251,403,1,13,3374382,19,32
score,0,1,37762285,333,1,102,370092,18,146
score,0,6,36476343,1111,1,85,932391,17,88
score,0,1233,35731272,68266,2,3551,1066031,18,4633
score,0,1294,33287672,24767,1,2417,1352288,9,2187
score,0,19,32717734,3661,1,172,2505574,15,327
score,2,0,32227672,285,1,8,3545704,19,33
score,0,7,36360433,3434,1,71,151770,13,360
score,0,15,25884483,7143,1,1954,601299,16,908
score,1,1,36827525,444,1,22,5318061,15,42
score,2,0,37073281,2480,2,603,694659,15,534
score,0,1,31307151,1033,1,38,2907645,17,139
score,6,5,33740295,748,-2,68,3087106,17,93
score,0,6,33083706,1348,2,40,4831663,16,104
score,0,0,36094606,1215,1,20,6084656,16,53
score,0,4,36202680,2050,1,569,2883603,19,333
score,4,4,37732499,2050,1,569,2883603,16,333
score,0,4,35012828,2050,1,569,2883603,8,333
score,4,0,35370181,323,1,30,4849946,11,55
score,0,0,34220876,55,-1,2,5541800,16,22
score,0,2,37419025,372,1,70,4757635,13,32
score,0,6,30105133,4521,1,1004,1615183,16,1013
score,0,2,25470703,823,1,22,1694704,11,59
score,0,1,37577793,730,1,11,713795,13,160
score,0,10,34399618,2227,1,276,1279002,17,168
score,1,2,28582656,1512,1,70,691103,18,134
score,0,41,37185140,8269,1,650,271907,18,1002
score,0,41,17422598,8269,1,650,271907,16,1002
score,0,41,37394624,8269,1,650,271907,12,1002
score,1,8,36798533,48170,1,435,449856,16,2380
score,0,6,37184293,445,1,10,1704673,13,67
score,0,1,34026733,738,1,64,1387713,16,103
score,0,1,34360188,738,-1,64,1387713,19,103
score,0,7,37542021,2948,1,317,4174195,17,399
score,0,33,33527000,47519,1,943,5017,17,3083
score,0,3,31134118,22996,1,2443,94278,14,2215
score,0,3,33868901,22996,1,2443,94278,16,2215
score,2,0,37088177,547,1,19,305584,19,91
score,3,849,28305484,16264,1,1507,930393,18,1744
score,5,17,34071141,2258,1,230,4400016,19,243
score,0,1,31523497,790,-2,97,925594,16,82
score,2,17,36204245,4358,2,704,2030468,14,660
score,9,32,36612191,3521,1,447,2487602,19,1000
score,0,0,16441390,233,-1,14,1241307,15,48
score,7,0,37468068,59,-1,8,4556616,19,23
score,1,2,23942331,1060,1,29,351170,18,129
score,3,2,34833616,1060,-1,29,351170,14,129
score,1,40,34187886,4518,1,137,470159,17,422
score,0,26,37076994,8577,1,693,854207,18,1016
score,0,1,21581978,1047,1,103,2120273,19,34
score,4,1,26974605,211,-2,24,2258458,19,71
score,3,0,35552024,95,2,6,3032288,13,17
score,0,6,36499220,6143,1,863,4838189,17,241
score,0,9,25167092,2254,1,496,42756,17,279
score,1,0,32958774,788,1,7,189660,18,42
score,2,12,35775545,9544,1,225,17194,12,428
score,0,0,27462812,241,1,5,1531175,11,31
score,1,0,37487691,915,1,82,6391764,14,117
score,0,2,37157825,750,1,149,439242,15,151
score,0,0,32350504,2605,1,3,645703,10,149
score,2,0,37106974,2605,1,3,645703,14,149
score,1,0,32765731,2605,2,3,645703,15,149
score,0,1,22545515,6019,1,257,666079,16,183
score,0,266,37525980,24503,1,3232,1596545,16,2121
score,0,8,33913597,1515,2,361,129543,17,94
score,3,3,32551513,2670,1,79,2259117,18,152
score,0,20,36681433,948,1,37,2450935,18,142
score,1,11,37568728,249,2,86,3621758,16,136
score,3,2,36644334,5402,1,89,3914111,15,175
score,0,4,36688262,452,1,118,752599,18,122
score,0,257,30331879,5822,1,4348,1075247,15,1198
score,0,22,35608097,6045,1,223,107567,12,364
score,0,22,37745068,6045,1,223,107567,19,364
score,0,1,29958609,525,2,33,1200428,19,61
score,0,24,37721572,17985,1,397,416626,12,352
score,0,24,34043599,17985,1,397,416626,17,352
score,1,6,35116657,3342,-1,404,1205019,10,194
score,0,0,28761705,200,1,26,1983698,19,25
score,3,51,37169759,7556,2,307,342932,19,1168
score,2,1,26120935,15643,1,1779,3894917,16,990
score,3,1,37549204,6151,1,319,4675736,16,1136
score,1,0,37735200,366,2,199,6189078,13,36
score,0,13,27000383,2438,1,156,623117,15,131
score,1,0,35910980,363,1,1,2868835,18,80
score,1,5,37205770,529,-1,4,3009613,16,121
score,1,6,35807181,2663,1,155,766264,18,210
score,1,13,37114640,8905,2,2316,2287576,18,1800
score,0,7,36869494,7895,1,419,13153,19,578
score,0,1,34365344,1907,1,217,346613,16,188
score,2,11,37025282,1722,1,29,2072387,14,125
score,3,2,35361812,523,2,32,2773052,19,45
score,0,15,37573703,3918,1,1224,3229534,17,358
score,0,7,36698626,1444,1,72,5194337,19,235
score,0,7,36472612,1331,2,57,6171195,8,138
score,0,29,35563832,16110,1,1120,28901,19,530
score,0,35,34675425,30605,1,1014,107783,19,2351
score,0,111,36970705,6195,-1,764,3310334,17,1344
score,3,0,34515896,1140,-2,794,630530,15,276
score,7,16,37499742,12409,1,450,1019952,17,766
score,0,0,28817780,4007,-1,319,1842939,17,555
score,4,2,30260248,897,1,81,1870509,11,92
score,0,0,23266981,373,-1,37,3506938,19,47
score,0,11,33769706,1953,2,26,466750,17,348
score,0,1,34232330,5809,1,94,1125496,16,336
score,0,3,29975096,977,1,48,1448640,16,40
score,0,0,36644576,375,1,33,5479213,19,56
score,0,0,32702976,147,1,5,5081979,11,37
score,1,17,31429120,7023,-1,256,32027,19,442
score,0,0,36176818,233,1,16,6078343,16,20
score,5,0,37563560,233,1,16,6078343,18,20
score,2,21,33690742,7352,1,185,63717,17,854
score,0,14,35807914,8105,1,323,155926,16,563
score,0,4,33100411,977,1,29,1584736,16,137
score,3,2,36069051,363,1,70,6004014,19,97
score,0,176,37700898,32077,1,1115,7512,16,2978
score,0,2,37118671,420,1,106,1033624,18,17
score,0,2,37197259,420,1,106,1033624,11,17
score,0,16,31243741,3670,1,1846,1385174,17,525
score,4,0,37596266,247,1,122,4104196,14,33
score,0,14,36942209,569,1,106,3302584,10,98
score,1,0,37616534,317,2,11,1460350,11,22
score,14,7,32097011,1521,-1,82,4520308,13,369
score,4,7,32019926,1521,1,82,4520308,19,369
score,0,7,30615833,1521,1,82,4520308,15,369
score,0,0,36815513,69,1,5,5455622,17,0
score,0,0,33355826,33,1,0,5491036,19,3
score,0,0,37390252,5,-1,0,6370885,9,4
score,3,0,36006826,15,-1,0,6039254,18,4
score,4,0,37667739,43,-7,3,6118448,14,5
score,4,0,36609285,75,1,3,6185438,19,5
score,1,0,31608757,85,1,7,4741847,16,6
score,0,0,37053879,36,1,2,6296171,12,6
score,1,0,32134381,61,2,2,5244024,16,7
score,3,0,34898670,29,1,17,5389357,18,7
score,2,0,36579164,35,1,0,1746972,12,7
score,2,0,36602814,32,1,0,6089263,19,10
score,0,0,32131730,45,1,2,1886762,19,10
score,0,0,37049348,29,1,62,2279974,18,13
score,2,0,34597135,1,-1,0,5081004,18,0
score,2,0,37542801,11,1,0,5673395,17,0
score,1,0,36423781,11,1,0,5675070,11,1
score,0,0,35799220,11,1,0,3641550,19,4
score,0,0,37752823,11,-1,0,3641550,7,4
score,2,0,36812429,13,-1,0,6244781,15,4
score,1,0,37510779,21,-1,0,5826667,14,17
score,0,0,36780983,23,1,0,2841267,10,18
score,0,0,36354846,23,1,0,6144622,19,3
score,0,0,33489759,23,1,0,3317132,16,6
score,1,0,33326302,23,-1,0,5485106,15,6
score,0,0,36528641,41,1,0,3861272,14,18
score,0,0,28079055,41,1,2,1983834,18,12
score,0,1,37704292,228,-1,59,2429707,11,24
score,0,0,36676414,182,1,10,1346671,16,43
score,0,23,37363170,5192,2,374,630203,18,419
score,0,105,27147119,7512,1,7649,1658526,13,754
score,0,24,34569730,5658,1,414,1844811,16,1047
score,3,0,22360844,281,1,10,1038598,18,24
score,1,1,36724747,2105,-3,384,1223134,19,191
score,0,2,37697244,932,1,226,2542919,16,138
score,0,9,36651662,1438,1,291,1749551,10,92
score,0,0,28174412,1084,1,54,2105307,19,86
score,0,28,33358857,4139,1,191,2961662,12,285
score,1,0,36609161,1601,1,141,605156,14,176
score,2,0,34550370,521,-2,18,1809406,18,99
score,0,0,37452857,117,1,3,2996198,16,36
score,1,198,34162465,37327,1,1900,38522,19,2872
score,1,198,31301174,37327,-1,1900,38522,10,2872
score,2,198,32328862,37327,-1,1900,38522,18,2872
score,1,198,33018072,37327,-1,1900,38522,19,2872
score,0,0,34515423,751,1,120,998816,12,505
score,0,0,32071712,143,1,13,2573417,15,14
score,0,5,30511538,1193,3,73,3139907,18,147
score,0,4,37609614,907,1,53,1732907,18,206
score,3,0,36810663,243,-2,3,3125923,19,26
score,4,7,34088375,1286,1,175,4169411,19,301
score,2,0,36236872,99,1,17,5875219,15,36
score,0,0,36694885,615,1,26,6219895,19,35
score,0,10,34592008,4653,1,155,201657,17,359
score,1,4,37240251,575,1,76,631336,11,39
score,0,0,37736279,505,1,15,1264021,16,37
score,0,7,31640105,714,1,11,1584074,19,36
score,0,20,34472733,8832,1,433,1596371,19,344
score,0,20,36988426,8832,1,433,1596371,17,344
score,0,0,33963788,71,1,0,5055948,14,42
score,0,0,36882666,71,1,4,5878135,18,22
score,0,31,36008300,3888,1,1870,395295,16,1110
score,0,173,37707187,9103,2,2008,1388292,19,677
score,0,1,36429441,545,1,37,1806537,11,79
score,0,0,36609555,169,1,128,1177021,16,48
score,2,5,35112186,559,-1,43,5524346,15,91
score,0,2,33981145,1130,1,11,1062441,10,178
score,0,4,29119018,6133,1,341,1150961,18,476
score,0,40,31434417,486,1,167,1683187,17,61
score,0,4,37128368,285,1,76,4498202,11,35
score,4,0,36429381,583,1,3,2459062,15,41
score,3,11,37364770,2314,-1,1011,5107084,11,189
score,0,11,36666453,2314,1,1011,5107084,14,189
score,1,11,37626316,2314,-1,1011,5107084,15,189
score,1,8,36043453,2212,1,699,418366,10,266
score,0,8,36018333,2212,1,699,418366,11,266
score,0,778,35155919,13466,2,920,789657,13,4388
score,0,26,28586250,4848,1,143,239101,19,407
score,1,45,31513570,2196,1,3782,1060051,17,553
score,1,4,37677593,880,1,74,1787122,15,117
score,0,5,36606534,2953,1,239,1909783,19,138
score,3,8,28859845,423,-1,27,4514399,16,70
score,1,8,32482652,1686,1,158,2086839,19,229
score,0,6,34247231,569,1,14,5666482,18,92
score,0,0,37117254,3463,1,370,56711,15,258
score,0,0,32752435,1385,1,104,1204446,18,261
score,2,7,35773153,472,1,254,2275559,19,167
score,0,72,35841476,3326,1,285,3697264,17,1003
score,0,484,35343186,28663,2,1577,21061,17,2387
score,1,194,36572155,49892,1,492,191463,12,2449
score,1,0,36042853,857,1,18,3310775,16,90
score,4,1,37744866,701,-1,70,3779507,15,190
score,4,0,36699565,193,1,95,5775994,16,22
score,4,46,37080167,17310,1,3414,303612,17,4062
score,2,46,37132635,17310,1,3414,303612,15,4062
score,0,23,31697800,2509,1,131,924862,10,385
score,1,1,33078084,55042,1,5546,1006010,12,2630
score,0,15,35367961,2425,3,768,4960774,19,218
score,0,15,37072355,2425,1,768,4960774,10,218
score,0,0,37323808,193,1,81,6156425,19,16
score,2,485,31963873,12628,2,5163,940834,18,1792
score,0,206,30486884,4576,-2,294,1638237,16,784
score,2,206,31050330,4576,1,294,1638237,19,784
score,0,206,36769183,4576,1,294,1638237,14,784
score,1,85,30646854,38542,1,2078,2071807,19,1978
score,0,72,35577651,5708,1,591,4671754,18,913
score,0,5,36886871,7254,1,1210,225813,12,449
score,0,5,30810179,4257,1,66,1838651,17,361
score,1,2,36545924,819,1,68,2067893,18,132
score,1,3,36328567,191,1,13,2130106,15,46
score,5,0,37622335,203,-1,44,5224239,17,31
score,0,0,33104335,65,1,6,5441039,18,18
score,2,0,37542646,99,-1,5,6018983,18,91
score,0,0,31193210,311,1,25,1079477,16,69
score,0,2,36724400,2548,1,383,1939370,19,110
score,0,16,37114411,9290,1,225,1303170,12,1194
score,0,0,36556215,79,1,1,3043596,13,26
score,0,0,34214705,57,1,10,5340352,14,17
score,3,5,37539859,3527,1,1245,2393012,19,466
score,0,1,34763618,615,2,46,366336,16,57
score,0,1,37070309,1475,1,113,1001421,16,158
score,0,0,35208012,65,1,5,3246044,18,19
score,1,0,37481330,391,-1,13,5489173,10,27
score,2,197,37660293,115343,-1,3682,99834,11,8228
score,0,197,37482139,115343,1,3682,99834,13,8228
score,0,197,36182825,115343,1,3682,99834,16,8228
score,1,197,36848864,115343,1,3682,99834,15,8228
score,0,197,28238191,115343,-2,3682,99834,18,8228
score,3,197,36645933,115343,-1,3682,99834,16,8228
score,0,197,37316597,115343,-2,3682,99834,18,8228
score,0,2,33651046,7663,1,212,504612,16,651
score,0,2,22037151,7663,-1,212,504612,19,651
